Date (MM/DD/YYYY),Destination Airport,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),Date
07/03/2019,MIA,-3.0,2.0,0.0,19.0,0.0,0.0,2019-07-03
07/03/2019,ORD,13.0,0.0,0.0,30.0,0.0,0.0,2019-07-03
07/03/2019,PHX,16.0,0.0,0.0,0.0,0.0,0.0,2019-07-03
07/04/2017,CLT,-8.0,11.0,0.0,0.0,0.0,7.0,2017-07-04
07/04/2017,DFW,-26.0,0.0,0.0,15.0,0.0,0.0,2017-07-04
07/04/2017,MIA,12.0,0.0,0.0,0.0,0.0,0.0,2017-07-04
07/04/2017,ORD,-20.0,0.0,0.0,0.0,0.0,0.0,2017-07-04
07/04/2017,PHX,-9.0,0.0,0.0,0.0,0.0,0.0,2017-07-04
07/04/2018,CLT,10.0,0.0,0.0,0.0,0.0,0.0,2018-07-04
07/04/2018,DFW,23.0,0.0,0.0,0.0,0.0,0.0,2018-07-04
07/04/2018,MIA,-5.0,0.0,0.0,0.0,0.0,0.0,2018-07-04
07/04/2018,ORD,-8.0,0.0,0.0,0.0,0.0,0.0,2018-07-04
07/04/2018,PHX,-18.0,0.0,0.0,0.0,0.0,0.0,2018-07-04
07/04/2019,CLT,173.0,0.0,0.0,195.0,0.0,0.0,2019-07-04
07/04/2019,DFW,21.0,0.0,0.0,0.0,0.0,0.0,2019-07-04
07/04/2019,MIA,12.0,0.0,0.0,0.0,0.0,0.0,2019-07-04
07/04/2019,ORD,-8.0,0.0,0.0,0.0,0.0,0.0,2019-07-04
07/04/2019,PHX,-19.0,0.0,0.0,0.0,0.0,0.0,2019-07-04
07/05/2017,CLT,57.0,59.0,0.0,0.0,0.0,0.0,2017-07-05
07/05/2017,DFW,-17.0,0.0,0.0,92.0,0.0,0.0,2017-07-05
07/05/2017,MIA,-12.0,0.0,0.0,0.0,0.0,0.0,2017-07-05
07/05/2017,ORD,-14.0,0.0,0.0,0.0,0.0,0.0,2017-07-05
07/05/2017,PHX,-25.0,0.0,0.0,0.0,0.0,0.0,2017-07-05
07/05/2018,CLT,23.0,0.0,0.0,18.0,0.0,17.0,2018-07-05
07/05/2018,DFW,8.0,7.0,0.0,6.0,0.0,5.0,2018-07-05
07/05/2018,MIA,-3.0,0.0,0.0,0.0,0.0,0.0,2018-07-05
07/05/2018,ORD,90.0,0.0,0.0,100.0,0.0,6.0,2018-07-05
07/05/2018,PHX,-21.0,0.0,0.0,0.0,0.0,0.0,2018-07-05
07/05/2019,CLT,11.0,4.0,0.0,53.0,0.0,27.0,2019-07-05
07/05/2019,DFW,0.0,2.0,0.0,13.0,0.0,0.0,2019-07-05
07/05/2019,MIA,-4.0,0.0,0.0,17.0,0.0,2.0,2019-07-05
07/05/2019,ORD,18.0,0.0,0.0,123.0,0.0,29.0,2019-07-05
07/05/2019,PHX,12.0,0.0,0.0,0.0,0.0,0.0,2019-07-05
07/06/2017,CLT,351.0,11.0,0.0,0.0,0.0,359.0,2017-07-06
07/06/2017,DFW,-4.0,0.0,0.0,0.0,0.0,0.0,2017-07-06
07/06/2017,MIA,56.0,2.0,0.0,0.0,0.0,37.0,2017-07-06
07/06/2017,ORD,-22.0,0.0,0.0,0.0,0.0,0.0,2017-07-06
07/06/2017,PHX,-17.0,0.0,0.0,0.0,0.0,0.0,2017-07-06
07/06/2018,CLT,249.0,0.0,150.0,68.0,0.0,122.0,2018-07-06
07/06/2018,DFW,186.0,2.0,0.0,48.0,0.0,151.0,2018-07-06
07/06/2018,MIA,178.0,0.0,0.0,53.0,0.0,156.0,2018-07-06
07/06/2018,ORD,55.0,0.0,0.0,0.0,0.0,49.0,2018-07-06
07/06/2018,PHX,260.0,25.0,0.0,0.0,0.0,212.0,2018-07-06
07/06/2019,CLT,1061.0,646.0,0.0,0.0,0.0,397.0,2019-07-06
07/06/2019,DFW,-8.0,0.0,0.0,16.0,0.0,0.0,2019-07-06
07/06/2019,MIA,-19.0,0.0,0.0,35.0,0.0,0.0,2019-07-06
07/06/2019,ORD,320.0,0.0,0.0,332.0,0.0,90.0,2019-07-06
07/06/2019,PHX,13.0,0.0,0.0,43.0,0.0,0.0,2019-07-06
07/07/2017,CLT,59.0,0.0,0.0,45.0,0.0,55.0,2017-07-07
07/07/2017,DFW,45.0,0.0,0.0,38.0,0.0,33.0,2017-07-07
07/07/2017,MIA,-7.0,0.0,0.0,0.0,0.0,0.0,2017-07-07
07/07/2017,ORD,0.0,0.0,0.0,204.0,0.0,15.0,2017-07-07
07/07/2017,PHX,-12.0,0.0,0.0,40.0,0.0,0.0,2017-07-07
07/07/2018,CLT,154.0,74.0,0.0,0.0,0.0,59.0,2018-07-07
07/07/2018,DFW,-8.0,0.0,0.0,0.0,0.0,0.0,2018-07-07
07/07/2018,MIA,13.0,0.0,0.0,0.0,0.0,0.0,2018-07-07
07/07/2018,ORD,-21.0,0.0,0.0,0.0,0.0,0.0,2018-07-07
07/07/2018,PHX,-17.0,0.0,0.0,0.0,0.0,0.0,2018-07-07
07/07/2019,CLT,4.0,0.0,0.0,47.0,0.0,14.0,2019-07-07
07/07/2019,DFW,70.0,19.0,0.0,0.0,0.0,50.0,2019-07-07
07/07/2019,MIA,32.0,9.0,0.0,48.0,0.0,25.0,2019-07-07
07/07/2019,ORD,54.0,14.0,0.0,31.0,0.0,48.0,2019-07-07
07/07/2019,PHX,16.0,0.0,0.0,0.0,0.0,0.0,2019-07-07
07/08/2017,CLT,139.0,39.0,0.0,43.0,0.0,16.0,2017-07-08
07/08/2017,DFW,175.0,88.0,0.0,76.0,0.0,84.0,2017-07-08
07/08/2017,MIA,-1.0,0.0,0.0,0.0,0.0,0.0,2017-07-08
07/08/2017,ORD,320.0,45.0,0.0,0.0,0.0,260.0,2017-07-08
07/08/2017,PHX,78.0,18.0,0.0,8.0,0.0,56.0,2017-07-08
07/08/2018,CLT,78.0,4.0,0.0,0.0,0.0,23.0,2018-07-08
07/08/2018,DFW,15.0,0.0,0.0,0.0,0.0,0.0,2018-07-08
07/08/2018,MIA,96.0,1.0,0.0,0.0,0.0,72.0,2018-07-08
07/08/2018,ORD,-13.0,0.0,0.0,0.0,0.0,0.0,2018-07-08
07/08/2018,PHX,-13.0,0.0,0.0,0.0,0.0,0.0,2018-07-08
07/08/2019,CLT,67.0,0.0,0.0,17.0,0.0,45.0,2019-07-08
07/08/2019,DFW,-7.0,0.0,0.0,0.0,0.0,0.0,2019-07-08
07/08/2019,MIA,98.0,0.0,0.0,98.0,0.0,109.0,2019-07-08
07/08/2019,ORD,11.0,0.0,0.0,0.0,0.0,0.0,2019-07-08
07/08/2019,PHX,16.0,5.0,0.0,4.0,0.0,26.0,2019-07-08
07/09/2017,CLT,-4.0,0.0,0.0,0.0,0.0,22.0,2017-07-09
07/09/2017,DFW,1.0,0.0,0.0,19.0,0.0,0.0,2017-07-09
07/09/2017,MIA,158.0,0.0,0.0,0.0,0.0,120.0,2017-07-09
07/09/2017,ORD,-16.0,0.0,0.0,0.0,0.0,0.0,2017-07-09
07/09/2017,PHX,-3.0,0.0,0.0,0.0,0.0,0.0,2017-07-09
07/09/2018,CLT,49.0,0.0,0.0,0.0,0.0,79.0,2018-07-09
07/09/2018,DFW,24.0,0.0,0.0,0.0,0.0,0.0,2018-07-09
07/09/2018,MIA,-4.0,0.0,0.0,0.0,0.0,0.0,2018-07-09
07/09/2018,ORD,-11.0,0.0,0.0,0.0,0.0,0.0,2018-07-09
07/09/2018,PHX,14.0,0.0,0.0,0.0,0.0,0.0,2018-07-09
07/09/2019,CLT,99.0,28.0,0.0,0.0,0.0,27.0,2019-07-09
07/09/2019,DFW,-5.0,0.0,0.0,0.0,0.0,0.0,2019-07-09
07/09/2019,MIA,210.0,18.0,0.0,0.0,0.0,147.0,2019-07-09
07/09/2019,ORD,-29.0,0.0,0.0,0.0,0.0,0.0,2019-07-09
07/09/2019,PHX,3.0,0.0,0.0,0.0,0.0,0.0,2019-07-09
07/10/2017,CLT,91.0,11.0,0.0,51.0,0.0,70.0,2017-07-10
07/10/2017,DFW,48.0,0.0,0.0,5.0,0.0,57.0,2017-07-10
07/10/2017,MIA,83.0,29.0,0.0,36.0,0.0,58.0,2017-07-10
07/10/2017,ORD,51.0,0.0,0.0,82.0,0.0,57.0,2017-07-10
07/10/2017,PHX,115.0,0.0,0.0,0.0,0.0,97.0,2017-07-10
07/10/2018,CLT,13.0,0.0,0.0,0.0,0.0,0.0,2018-07-10
07/10/2018,DFW,-9.0,0.0,0.0,0.0,0.0,0.0,2018-07-10
07/10/2018,MIA,126.0,0.0,0.0,0.0,0.0,131.0,2018-07-10
07/10/2018,ORD,-33.0,0.0,0.0,0.0,0.0,0.0,2018-07-10
07/10/2018,PHX,-2.0,0.0,0.0,17.0,0.0,0.0,2018-07-10
07/10/2019,CLT,-45.0,0.0,0.0,0.0,0.0,0.0,2019-07-10
07/10/2019,DFW,-12.0,0.0,0.0,0.0,0.0,0.0,2019-07-10
07/10/2019,MIA,10.0,0.0,0.0,0.0,0.0,0.0,2019-07-10
07/10/2019,ORD,100.0,0.0,0.0,0.0,0.0,116.0,2019-07-10
07/10/2019,PHX,-8.0,0.0,0.0,0.0,0.0,0.0,2019-07-10
07/11/2017,CLT,34.0,0.0,0.0,7.0,0.0,31.0,2017-07-11
07/11/2017,DFW,76.0,0.0,0.0,0.0,0.0,76.0,2017-07-11
07/11/2017,MIA,81.0,0.0,0.0,0.0,0.0,65.0,2017-07-11
07/11/2017,ORD,-8.0,0.0,0.0,0.0,0.0,0.0,2017-07-11
07/11/2017,PHX,129.0,87.0,0.0,0.0,0.0,0.0,2017-07-11
07/11/2018,CLT,-40.0,0.0,0.0,0.0,0.0,0.0,2018-07-11
07/11/2018,DFW,142.0,0.0,0.0,0.0,0.0,146.0,2018-07-11
07/11/2018,MIA,142.0,4.0,0.0,0.0,0.0,131.0,2018-07-11
07/11/2018,ORD,-25.0,0.0,0.0,0.0,0.0,0.0,2018-07-11
07/11/2018,PHX,-29.0,0.0,0.0,0.0,0.0,0.0,2018-07-11
07/11/2019,CLT,201.0,3.0,0.0,177.0,0.0,62.0,2019-07-11
07/11/2019,DFW,60.0,0.0,0.0,52.0,0.0,57.0,2019-07-11
07/11/2019,MIA,20.0,0.0,0.0,0.0,0.0,0.0,2019-07-11
07/11/2019,ORD,226.0,56.0,0.0,5.0,0.0,108.0,2019-07-11
07/11/2019,PHX,130.0,0.0,0.0,17.0,0.0,143.0,2019-07-11
07/12/2017,CLT,146.0,7.0,0.0,15.0,0.0,117.0,2017-07-12
07/12/2017,DFW,206.0,26.0,0.0,2.0,0.0,151.0,2017-07-12
07/12/2017,MIA,257.0,211.0,0.0,0.0,0.0,10.0,2017-07-12
07/12/2017,ORD,514.0,0.0,0.0,537.0,0.0,91.0,2017-07-12
07/12/2017,PHX,36.0,0.0,0.0,0.0,0.0,0.0,2017-07-12
07/12/2018,CLT,16.0,0.0,0.0,0.0,0.0,25.0,2018-07-12
07/12/2018,DFW,21.0,0.0,0.0,38.0,0.0,0.0,2018-07-12
07/12/2018,MIA,-5.0,0.0,0.0,0.0,0.0,0.0,2018-07-12
07/12/2018,ORD,-26.0,0.0,0.0,0.0,0.0,0.0,2018-07-12
07/12/2018,PHX,-7.0,0.0,0.0,0.0,0.0,0.0,2018-07-12
07/12/2019,CLT,443.0,227.0,0.0,54.0,0.0,169.0,2019-07-12
07/12/2019,DFW,37.0,0.0,0.0,0.0,0.0,19.0,2019-07-12
07/12/2019,MIA,129.0,16.0,0.0,7.0,0.0,88.0,2019-07-12
07/12/2019,ORD,43.0,0.0,0.0,2.0,0.0,26.0,2019-07-12
07/12/2019,PHX,194.0,111.0,0.0,0.0,0.0,39.0,2019-07-12
07/13/2017,CLT,233.0,55.0,0.0,170.0,0.0,0.0,2017-07-13
07/13/2017,DFW,-14.0,0.0,0.0,0.0,0.0,0.0,2017-07-13
07/13/2017,MIA,-7.0,0.0,0.0,0.0,0.0,0.0,2017-07-13
07/13/2017,ORD,82.0,0.0,0.0,49.0,0.0,88.0,2017-07-13
07/13/2017,PHX,91.0,0.0,0.0,123.0,0.0,0.0,2017-07-13
07/13/2018,CLT,-10.0,0.0,0.0,0.0,0.0,0.0,2018-07-13
07/13/2018,DFW,57.0,0.0,0.0,0.0,0.0,34.0,2018-07-13
07/13/2018,MIA,18.0,0.0,0.0,0.0,0.0,0.0,2018-07-13
07/13/2018,ORD,-15.0,0.0,0.0,0.0,0.0,0.0,2018-07-13
07/13/2018,PHX,55.0,0.0,0.0,0.0,0.0,41.0,2018-07-13
07/13/2019,CLT,22.0,34.0,0.0,0.0,0.0,0.0,2019-07-13
07/13/2019,DFW,35.0,46.0,0.0,12.0,0.0,0.0,2019-07-13
07/13/2019,MIA,98.0,22.0,0.0,0.0,0.0,59.0,2019-07-13
07/13/2019,ORD,-13.0,0.0,0.0,0.0,0.0,0.0,2019-07-13
07/13/2019,PHX,217.0,0.0,0.0,0.0,0.0,191.0,2019-07-13
07/14/2017,CLT,281.0,206.0,0.0,82.0,0.0,80.0,2017-07-14
07/14/2017,DFW,46.0,3.0,0.0,41.0,0.0,10.0,2017-07-14
07/14/2017,MIA,198.0,5.0,0.0,3.0,0.0,164.0,2017-07-14
07/14/2017,ORD,114.0,23.0,0.0,91.0,0.0,80.0,2017-07-14
07/14/2017,PHX,-5.0,0.0,0.0,0.0,0.0,0.0,2017-07-14
07/14/2018,CLT,72.0,82.0,0.0,0.0,0.0,0.0,2018-07-14
07/14/2018,DFW,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-14
07/14/2018,MIA,-7.0,0.0,0.0,0.0,0.0,0.0,2018-07-14
07/14/2018,ORD,-23.0,0.0,0.0,0.0,0.0,0.0,2018-07-14
07/14/2018,PHX,-28.0,0.0,0.0,0.0,0.0,0.0,2018-07-14
07/14/2019,CLT,111.0,120.0,0.0,0.0,0.0,0.0,2019-07-14
07/14/2019,DFW,-14.0,0.0,0.0,0.0,0.0,0.0,2019-07-14
07/14/2019,MIA,14.0,0.0,0.0,0.0,0.0,0.0,2019-07-14
07/14/2019,ORD,17.0,0.0,0.0,0.0,0.0,0.0,2019-07-14
07/14/2019,PHX,465.0,0.0,0.0,0.0,0.0,441.0,2019-07-14
07/15/2017,CLT,456.0,168.0,0.0,196.0,0.0,69.0,2017-07-15
07/15/2017,DFW,121.0,32.0,0.0,0.0,0.0,50.0,2017-07-15
07/15/2017,MIA,133.0,38.0,0.0,0.0,0.0,83.0,2017-07-15
07/15/2017,ORD,86.0,0.0,0.0,0.0,0.0,67.0,2017-07-15
07/15/2017,PHX,203.0,97.0,0.0,7.0,0.0,81.0,2017-07-15
07/15/2018,CLT,222.0,48.0,30.0,27.0,0.0,131.0,2018-07-15
07/15/2018,DFW,313.0,38.0,8.0,14.0,0.0,242.0,2018-07-15
07/15/2018,MIA,136.0,30.0,0.0,117.0,0.0,0.0,2018-07-15
07/15/2018,ORD,12.0,18.0,0.0,11.0,0.0,0.0,2018-07-15
07/15/2018,PHX,242.0,178.0,0.0,16.0,0.0,41.0,2018-07-15
07/15/2019,CLT,257.0,260.0,0.0,0.0,0.0,0.0,2019-07-15
07/15/2019,DFW,-13.0,0.0,0.0,0.0,0.0,0.0,2019-07-15
07/15/2019,MIA,123.0,6.0,0.0,0.0,0.0,95.0,2019-07-15
07/15/2019,ORD,10.0,3.0,0.0,12.0,0.0,0.0,2019-07-15
07/15/2019,PHX,12.0,0.0,0.0,0.0,0.0,0.0,2019-07-15
07/16/2017,CLT,-12.0,0.0,0.0,0.0,0.0,0.0,2017-07-16
07/16/2017,DFW,15.0,0.0,0.0,0.0,0.0,0.0,2017-07-16
07/16/2017,MIA,52.0,7.0,0.0,0.0,0.0,26.0,2017-07-16
07/16/2017,ORD,-16.0,0.0,0.0,0.0,0.0,0.0,2017-07-16
07/16/2017,PHX,1.0,0.0,0.0,0.0,0.0,0.0,2017-07-16
07/16/2018,CLT,316.0,195.0,0.0,107.0,0.0,125.0,2018-07-16
07/16/2018,DFW,22.0,0.0,0.0,49.0,0.0,25.0,2018-07-16
07/16/2018,MIA,-5.0,0.0,0.0,73.0,0.0,0.0,2018-07-16
07/16/2018,ORD,16.0,0.0,0.0,54.0,0.0,0.0,2018-07-16
07/16/2018,PHX,-13.0,0.0,0.0,16.0,0.0,0.0,2018-07-16
07/16/2019,CLT,51.0,0.0,0.0,0.0,0.0,95.0,2019-07-16
07/16/2019,DFW,-11.0,0.0,0.0,0.0,0.0,0.0,2019-07-16
07/16/2019,MIA,51.0,1.0,0.0,0.0,0.0,32.0,2019-07-16
07/16/2019,ORD,58.0,43.0,0.0,70.0,0.0,41.0,2019-07-16
07/16/2019,PHX,1.0,17.0,0.0,7.0,0.0,0.0,2019-07-16
07/17/2017,CLT,919.0,529.0,0.0,0.0,0.0,385.0,2017-07-17
07/17/2017,DFW,85.0,0.0,0.0,90.0,0.0,37.0,2017-07-17
07/17/2017,MIA,-3.0,0.0,0.0,67.0,0.0,6.0,2017-07-17
07/17/2017,ORD,0.0,0.0,0.0,35.0,0.0,13.0,2017-07-17
07/17/2017,PHX,424.0,0.0,0.0,418.0,0.0,0.0,2017-07-17
07/17/2018,CLT,-9.0,0.0,0.0,0.0,0.0,0.0,2018-07-17
07/17/2018,DFW,294.0,0.0,0.0,2.0,7.0,187.0,2018-07-17
07/17/2018,MIA,-2.0,0.0,0.0,0.0,0.0,0.0,2018-07-17
07/17/2018,ORD,134.0,80.0,0.0,0.0,0.0,41.0,2018-07-17
07/17/2018,PHX,-15.0,0.0,0.0,58.0,0.0,0.0,2018-07-17
07/17/2019,CLT,316.0,0.0,239.0,63.0,0.0,74.0,2019-07-17
07/17/2019,DFW,53.0,0.0,0.0,27.0,0.0,55.0,2019-07-17
07/17/2019,MIA,-5.0,0.0,0.0,40.0,0.0,2.0,2019-07-17
07/17/2019,ORD,87.0,0.0,0.0,0.0,0.0,0.0,2019-07-17
07/17/2019,PHX,33.0,0.0,0.0,109.0,0.0,47.0,2019-07-17
07/18/2017,CLT,49.0,15.0,0.0,31.0,0.0,38.0,2017-07-18
07/18/2017,DFW,139.0,51.0,0.0,116.0,0.0,0.0,2017-07-18
07/18/2017,MIA,-1.0,12.0,0.0,24.0,0.0,0.0,2017-07-18
07/18/2017,ORD,-19.0,0.0,0.0,0.0,0.0,0.0,2017-07-18
07/18/2017,PHX,100.0,87.0,0.0,0.0,0.0,0.0,2017-07-18
07/18/2018,CLT,103.0,0.0,0.0,0.0,0.0,72.0,2018-07-18
07/18/2018,DFW,3.0,0.0,0.0,0.0,0.0,0.0,2018-07-18
07/18/2018,MIA,-14.0,0.0,0.0,0.0,0.0,0.0,2018-07-18
07/18/2018,ORD,-11.0,0.0,0.0,0.0,0.0,0.0,2018-07-18
07/18/2018,PHX,283.0,271.0,0.0,17.0,0.0,0.0,2018-07-18
07/18/2019,CLT,308.0,43.0,0.0,61.0,0.0,264.0,2019-07-18
07/18/2019,DFW,-15.0,0.0,0.0,0.0,0.0,0.0,2019-07-18
07/18/2019,MIA,40.0,8.0,0.0,65.0,0.0,22.0,2019-07-18
07/18/2019,ORD,401.0,1.0,0.0,416.0,0.0,67.0,2019-07-18
07/18/2019,PHX,331.0,7.0,0.0,127.0,0.0,327.0,2019-07-18
07/19/2017,CLT,54.0,0.0,0.0,0.0,0.0,0.0,2017-07-19
07/19/2017,DFW,1.0,0.0,0.0,0.0,0.0,0.0,2017-07-19
07/19/2017,MIA,113.0,0.0,0.0,0.0,0.0,105.0,2017-07-19
07/19/2017,ORD,17.0,6.0,0.0,5.0,0.0,29.0,2017-07-19
07/19/2017,PHX,48.0,0.0,0.0,0.0,0.0,0.0,2017-07-19
07/19/2018,CLT,75.0,63.0,0.0,25.0,0.0,1.0,2018-07-19
07/19/2018,DFW,44.0,0.0,0.0,0.0,0.0,45.0,2018-07-19
07/19/2018,MIA,210.0,4.0,0.0,47.0,0.0,197.0,2018-07-19
07/19/2018,ORD,-12.0,0.0,0.0,0.0,0.0,0.0,2018-07-19
07/19/2018,PHX,27.0,1.0,0.0,21.0,0.0,18.0,2018-07-19
07/19/2019,CLT,1.0,0.0,0.0,0.0,0.0,0.0,2019-07-19
07/19/2019,DFW,28.0,0.0,0.0,0.0,0.0,0.0,2019-07-19
07/19/2019,MIA,38.0,2.0,0.0,10.0,0.0,48.0,2019-07-19
07/19/2019,ORD,65.0,0.0,0.0,0.0,0.0,31.0,2019-07-19
07/19/2019,PHX,-20.0,0.0,0.0,0.0,0.0,0.0,2019-07-19
07/20/2017,CLT,39.0,15.0,0.0,15.0,0.0,34.0,2017-07-20
07/20/2017,DFW,195.0,26.0,0.0,25.0,0.0,115.0,2017-07-20
07/20/2017,MIA,68.0,7.0,0.0,11.0,0.0,33.0,2017-07-20
07/20/2017,ORD,243.0,0.0,138.0,184.0,0.0,27.0,2017-07-20
07/20/2017,PHX,26.0,0.0,0.0,0.0,0.0,0.0,2017-07-20
07/20/2018,CLT,25.0,0.0,0.0,0.0,0.0,15.0,2018-07-20
07/20/2018,DFW,69.0,39.0,0.0,6.0,0.0,29.0,2018-07-20
07/20/2018,MIA,9.0,0.0,0.0,113.0,0.0,0.0,2018-07-20
07/20/2018,ORD,156.0,0.0,0.0,0.0,0.0,135.0,2018-07-20
07/20/2018,PHX,-18.0,0.0,0.0,0.0,0.0,0.0,2018-07-20
07/20/2019,CLT,52.0,18.0,0.0,0.0,0.0,0.0,2019-07-20
07/20/2019,DFW,24.0,0.0,0.0,0.0,0.0,0.0,2019-07-20
07/20/2019,MIA,5.0,0.0,0.0,0.0,0.0,0.0,2019-07-20
07/20/2019,ORD,-5.0,2.0,0.0,47.0,0.0,0.0,2019-07-20
07/20/2019,PHX,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-20
07/21/2017,CLT,3.0,0.0,0.0,0.0,0.0,0.0,2017-07-21
07/21/2017,DFW,41.0,0.0,0.0,0.0,3.0,20.0,2017-07-21
07/21/2017,MIA,16.0,0.0,0.0,0.0,0.0,0.0,2017-07-21
07/21/2017,ORD,133.0,98.0,0.0,49.0,0.0,39.0,2017-07-21
07/21/2017,PHX,-2.0,0.0,0.0,0.0,0.0,0.0,2017-07-21
07/21/2018,CLT,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-21
07/21/2018,DFW,-8.0,0.0,0.0,0.0,0.0,0.0,2018-07-21
07/21/2018,MIA,-5.0,0.0,0.0,0.0,0.0,0.0,2018-07-21
07/21/2018,ORD,-18.0,0.0,0.0,0.0,0.0,0.0,2018-07-21
07/21/2018,PHX,-15.0,0.0,0.0,0.0,0.0,0.0,2018-07-21
07/21/2019,CLT,361.0,4.0,0.0,72.0,0.0,344.0,2019-07-21
07/21/2019,DFW,-3.0,0.0,0.0,0.0,0.0,0.0,2019-07-21
07/21/2019,MIA,-3.0,0.0,0.0,0.0,0.0,0.0,2019-07-21
07/21/2019,ORD,310.0,0.0,0.0,431.0,0.0,14.0,2019-07-21
07/21/2019,PHX,33.0,3.0,0.0,0.0,0.0,25.0,2019-07-21
07/22/2017,CLT,38.0,29.0,0.0,45.0,0.0,9.0,2017-07-22
07/22/2017,DFW,108.0,63.0,0.0,0.0,0.0,0.0,2017-07-22
07/22/2017,MIA,43.0,0.0,0.0,0.0,0.0,37.0,2017-07-22
07/22/2017,ORD,317.0,159.0,0.0,0.0,0.0,125.0,2017-07-22
07/22/2017,PHX,2.0,0.0,0.0,0.0,0.0,0.0,2017-07-22
07/22/2018,CLT,243.0,31.0,0.0,134.0,0.0,115.0,2018-07-22
07/22/2018,DFW,123.0,2.0,0.0,0.0,0.0,91.0,2018-07-22
07/22/2018,MIA,4.0,0.0,0.0,50.0,0.0,16.0,2018-07-22
07/22/2018,ORD,134.0,0.0,0.0,113.0,0.0,47.0,2018-07-22
07/22/2018,PHX,-13.0,0.0,0.0,0.0,0.0,0.0,2018-07-22
07/22/2019,CLT,95.0,2.0,43.0,1.0,0.0,43.0,2019-07-22
07/22/2019,DFW,51.0,0.0,31.0,32.0,0.0,28.0,2019-07-22
07/22/2019,MIA,-7.0,0.0,0.0,0.0,0.0,0.0,2019-07-22
07/22/2019,ORD,22.0,0.0,0.0,0.0,0.0,0.0,2019-07-22
07/22/2019,PHX,40.0,0.0,0.0,167.0,0.0,26.0,2019-07-22
07/23/2017,CLT,125.0,0.0,149.0,86.0,0.0,0.0,2017-07-23
07/23/2017,DFW,105.0,0.0,0.0,0.0,0.0,0.0,2017-07-23
07/23/2017,MIA,233.0,19.0,0.0,115.0,0.0,70.0,2017-07-23
07/23/2017,ORD,101.0,0.0,112.0,50.0,0.0,0.0,2017-07-23
07/23/2017,PHX,81.0,0.0,0.0,95.0,0.0,53.0,2017-07-23
07/23/2018,CLT,33.0,0.0,0.0,42.0,0.0,39.0,2018-07-23
07/23/2018,DFW,133.0,68.0,0.0,17.0,0.0,63.0,2018-07-23
07/23/2018,MIA,200.0,5.0,0.0,0.0,0.0,171.0,2018-07-23
07/23/2018,ORD,216.0,0.0,0.0,0.0,0.0,184.0,2018-07-23
07/23/2018,PHX,88.0,0.0,0.0,0.0,0.0,74.0,2018-07-23
07/23/2019,CLT,202.0,5.0,0.0,6.0,0.0,200.0,2019-07-23
07/23/2019,DFW,23.0,0.0,0.0,0.0,0.0,0.0,2019-07-23
07/23/2019,MIA,124.0,1.0,0.0,49.0,0.0,115.0,2019-07-23
07/23/2019,ORD,17.0,0.0,0.0,0.0,0.0,0.0,2019-07-23
07/23/2019,PHX,96.0,2.0,0.0,0.0,0.0,91.0,2019-07-23
07/24/2017,CLT,238.0,125.0,4.0,13.0,0.0,50.0,2017-07-24
07/24/2017,DFW,193.0,106.0,0.0,15.0,0.0,94.0,2017-07-24
07/24/2017,MIA,53.0,2.0,0.0,0.0,0.0,33.0,2017-07-24
07/24/2017,ORD,47.0,0.0,0.0,31.0,0.0,52.0,2017-07-24
07/24/2017,PHX,10.0,0.0,0.0,22.0,0.0,10.0,2017-07-24
07/24/2018,CLT,171.0,5.0,0.0,185.0,0.0,134.0,2018-07-24
07/24/2018,DFW,214.0,5.0,0.0,68.0,0.0,172.0,2018-07-24
07/24/2018,MIA,163.0,4.0,0.0,104.0,1.0,147.0,2018-07-24
07/24/2018,ORD,136.0,65.0,0.0,133.0,0.0,0.0,2018-07-24
07/24/2018,PHX,205.0,95.0,0.0,31.0,0.0,83.0,2018-07-24
07/24/2019,CLT,45.0,39.0,0.0,15.0,0.0,30.0,2019-07-24
07/24/2019,DFW,-3.0,0.0,0.0,0.0,0.0,0.0,2019-07-24
07/24/2019,MIA,14.0,0.0,0.0,0.0,0.0,0.0,2019-07-24
07/24/2019,ORD,149.0,163.0,0.0,13.0,0.0,0.0,2019-07-24
07/24/2019,PHX,123.0,56.0,0.0,0.0,0.0,25.0,2019-07-24
07/25/2017,CLT,-10.0,3.0,0.0,21.0,0.0,0.0,2017-07-25
07/25/2017,DFW,2.0,0.0,0.0,0.0,0.0,0.0,2017-07-25
07/25/2017,MIA,115.0,93.0,0.0,25.0,0.0,0.0,2017-07-25
07/25/2017,ORD,-13.0,0.0,0.0,33.0,0.0,0.0,2017-07-25
07/25/2017,PHX,-4.0,0.0,0.0,23.0,0.0,0.0,2017-07-25
07/25/2018,CLT,328.0,3.0,0.0,92.0,0.0,333.0,2018-07-25
07/25/2018,DFW,66.0,0.0,0.0,0.0,0.0,28.0,2018-07-25
07/25/2018,MIA,218.0,157.0,0.0,44.0,0.0,37.0,2018-07-25
07/25/2018,ORD,233.0,138.0,0.0,18.0,0.0,79.0,2018-07-25
07/25/2018,PHX,197.0,129.0,0.0,43.0,0.0,55.0,2018-07-25
