Date (MM/DD/YYYY),Destination Airport,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),Date
01/03/2018,SAT,-5.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,SEA,-3.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,SFO,59.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,SJU,78.0,80.0,0.0,37.0,0.0,0.0,2018-01-03
01/03/2018,SLC,290.0,226.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,TPA,-20.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2019,ATL,31.0,28.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,AUS,11.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,DCA,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,DEN,-12.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,FLL,66.0,42.0,0.0,17.0,0.0,0.0,2019-01-03
01/03/2019,JAX,-10.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,LAS,-14.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,LAX,26.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,MCO,-15.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,MIA,-16.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,MSP,18.0,22.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,MSY,-1.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,PBI,166.0,164.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,PDX,5.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,PHX,-7.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,RSW,13.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,SAN,9.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,SAT,-4.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,SEA,3.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,SFO,38.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,SJC,-1.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
