Date (MM/DD/YYYY),Destination Airport,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),Date
03/25/2019,ATL,25.0,18.0,0.0,88.0,0.0,44.0,2019-03-25
03/25/2019,DTW,-21.0,0.0,0.0,0.0,0.0,0.0,2019-03-25
03/25/2019,MSP,-16.0,0.0,0.0,0.0,0.0,0.0,2019-03-25
03/25/2019,SLC,-7.0,0.0,0.0,0.0,0.0,0.0,2019-03-25
03/26/2017,ATL,212.0,161.0,0.0,0.0,0.0,54.0,2017-03-26
03/26/2017,DTW,-6.0,0.0,0.0,0.0,0.0,0.0,2017-03-26
03/26/2017,MSP,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-26
03/26/2017,SLC,-7.0,0.0,0.0,0.0,0.0,0.0,2017-03-26
03/26/2018,ATL,-7.0,0.0,0.0,0.0,0.0,0.0,2018-03-26
03/26/2018,DTW,-16.0,0.0,0.0,0.0,0.0,0.0,2018-03-26
03/26/2018,MSP,-9.0,0.0,0.0,0.0,0.0,0.0,2018-03-26
03/26/2018,SLC,-9.0,0.0,0.0,0.0,0.0,0.0,2018-03-26
03/26/2019,ATL,655.0,7.0,644.0,3.0,0.0,17.0,2019-03-26
03/26/2019,DTW,-16.0,0.0,0.0,0.0,0.0,0.0,2019-03-26
03/26/2019,MSP,-13.0,0.0,0.0,0.0,0.0,0.0,2019-03-26
03/26/2019,SLC,-7.0,0.0,0.0,0.0,0.0,0.0,2019-03-26
03/27/2017,ATL,460.0,19.0,0.0,0.0,0.0,308.0,2017-03-27
03/27/2017,DTW,-8.0,0.0,0.0,0.0,0.0,0.0,2017-03-27
03/27/2017,MSP,-9.0,0.0,0.0,16.0,0.0,0.0,2017-03-27
03/27/2017,SLC,72.0,0.0,0.0,1.0,0.0,46.0,2017-03-27
03/27/2018,ATL,-22.0,0.0,0.0,0.0,0.0,0.0,2018-03-27
03/27/2018,DTW,-18.0,0.0,0.0,0.0,0.0,0.0,2018-03-27
03/27/2018,MSP,-2.0,0.0,0.0,0.0,0.0,0.0,2018-03-27
03/27/2018,SLC,-3.0,0.0,0.0,0.0,0.0,0.0,2018-03-27
03/27/2019,ATL,-34.0,0.0,0.0,0.0,0.0,0.0,2019-03-27
03/27/2019,DTW,-11.0,0.0,0.0,0.0,0.0,0.0,2019-03-27
03/27/2019,MSP,-13.0,0.0,0.0,0.0,0.0,0.0,2019-03-27
03/27/2019,SLC,-7.0,0.0,0.0,0.0,0.0,0.0,2019-03-27
03/28/2017,ATL,182.0,1.0,0.0,16.0,0.0,74.0,2017-03-28
03/28/2017,DTW,-14.0,0.0,0.0,0.0,0.0,0.0,2017-03-28
03/28/2017,MSP,-6.0,0.0,0.0,0.0,0.0,0.0,2017-03-28
03/28/2017,SLC,-1.0,0.0,0.0,0.0,0.0,0.0,2017-03-28
03/28/2018,ATL,70.0,5.0,0.0,0.0,0.0,26.0,2018-03-28
03/28/2018,DTW,-3.0,0.0,0.0,0.0,0.0,0.0,2018-03-28
03/28/2018,MSP,-3.0,0.0,0.0,37.0,0.0,0.0,2018-03-28
03/28/2018,SLC,1.0,0.0,0.0,0.0,0.0,0.0,2018-03-28
03/28/2019,ATL,-49.0,0.0,0.0,0.0,0.0,0.0,2019-03-28
03/28/2019,DTW,-21.0,0.0,0.0,0.0,0.0,0.0,2019-03-28
03/28/2019,MSP,-18.0,0.0,0.0,0.0,0.0,0.0,2019-03-28
03/28/2019,SLC,-6.0,0.0,0.0,0.0,0.0,0.0,2019-03-28
03/29/2017,ATL,-60.0,0.0,0.0,0.0,0.0,0.0,2017-03-29
03/29/2017,DTW,-5.0,0.0,0.0,0.0,0.0,0.0,2017-03-29
03/29/2017,MSP,-5.0,0.0,0.0,0.0,0.0,0.0,2017-03-29
03/29/2017,SLC,-5.0,0.0,0.0,0.0,0.0,0.0,2017-03-29
03/29/2018,ATL,161.0,28.0,0.0,47.0,0.0,148.0,2018-03-29
03/29/2018,DTW,-9.0,0.0,0.0,0.0,0.0,0.0,2018-03-29
03/29/2018,MSP,-4.0,0.0,0.0,0.0,0.0,0.0,2018-03-29
03/29/2018,SLC,-2.0,0.0,0.0,0.0,0.0,0.0,2018-03-29
03/29/2019,ATL,-45.0,0.0,0.0,0.0,0.0,0.0,2019-03-29
03/29/2019,DTW,-20.0,0.0,0.0,0.0,0.0,0.0,2019-03-29
03/29/2019,MSP,-12.0,0.0,0.0,0.0,0.0,0.0,2019-03-29
03/29/2019,SLC,-10.0,0.0,0.0,0.0,0.0,0.0,2019-03-29
03/30/2017,ATL,-49.0,0.0,0.0,0.0,0.0,0.0,2017-03-30
03/30/2017,DTW,-7.0,0.0,0.0,0.0,0.0,0.0,2017-03-30
03/30/2017,MSP,-12.0,0.0,0.0,0.0,0.0,0.0,2017-03-30
03/30/2017,SLC,-2.0,0.0,0.0,0.0,0.0,0.0,2017-03-30
03/30/2018,ATL,-39.0,30.0,0.0,0.0,0.0,0.0,2018-03-30
03/30/2018,DTW,-8.0,0.0,0.0,0.0,0.0,0.0,2018-03-30
03/30/2018,MSP,3.0,0.0,0.0,0.0,0.0,0.0,2018-03-30
03/30/2018,SLC,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-30
03/30/2019,ATL,-19.0,0.0,0.0,0.0,0.0,0.0,2019-03-30
03/30/2019,DTW,-15.0,0.0,0.0,0.0,0.0,0.0,2019-03-30
03/30/2019,MSP,50.0,30.0,0.0,0.0,0.0,0.0,2019-03-30
03/30/2019,SLC,-3.0,0.0,0.0,0.0,0.0,0.0,2019-03-30
03/31/2017,ATL,373.0,0.0,31.0,47.0,0.0,356.0,2017-03-31
03/31/2017,DTW,-12.0,0.0,0.0,0.0,0.0,0.0,2017-03-31
03/31/2017,MSP,-11.0,0.0,0.0,0.0,0.0,0.0,2017-03-31
03/31/2017,SLC,95.0,0.0,11.0,4.0,0.0,84.0,2017-03-31
03/31/2018,ATL,-42.0,0.0,0.0,0.0,0.0,0.0,2018-03-31
03/31/2018,DTW,-2.0,0.0,0.0,0.0,0.0,0.0,2018-03-31
03/31/2018,MSP,-2.0,0.0,0.0,0.0,0.0,0.0,2018-03-31
03/31/2018,SLC,-5.0,0.0,0.0,0.0,0.0,0.0,2018-03-31
03/31/2019,ATL,62.0,4.0,0.0,0.0,0.0,88.0,2019-03-31
03/31/2019,DTW,26.0,0.0,0.0,0.0,0.0,0.0,2019-03-31
03/31/2019,MSP,-4.0,0.0,0.0,0.0,0.0,0.0,2019-03-31
03/31/2019,SLC,-5.0,0.0,0.0,0.0,0.0,0.0,2019-03-31
04/01/2017,ATL,-19.0,0.0,0.0,0.0,0.0,0.0,2017-04-01
04/01/2017,DTW,-7.0,0.0,0.0,0.0,0.0,0.0,2017-04-01
04/01/2017,MSP,25.0,0.0,0.0,0.0,0.0,0.0,2017-04-01
04/01/2017,SLC,-1.0,0.0,0.0,0.0,0.0,0.0,2017-04-01
04/01/2018,ATL,-16.0,0.0,0.0,0.0,0.0,0.0,2018-04-01
04/01/2018,DTW,-6.0,0.0,0.0,0.0,0.0,0.0,2018-04-01
04/01/2018,SLC,-4.0,0.0,0.0,0.0,0.0,0.0,2018-04-01
04/01/2019,ATL,55.0,0.0,0.0,4.0,0.0,62.0,2019-04-01
04/01/2019,DTW,10.0,0.0,0.0,0.0,0.0,0.0,2019-04-01
04/01/2019,MSP,110.0,96.0,0.0,0.0,0.0,0.0,2019-04-01
04/01/2019,SLC,-7.0,0.0,0.0,0.0,0.0,0.0,2019-04-01
04/02/2017,ATL,-64.0,0.0,0.0,0.0,0.0,0.0,2017-04-02
04/02/2017,DTW,-12.0,0.0,0.0,0.0,0.0,0.0,2017-04-02
04/02/2017,MSP,15.0,11.0,0.0,0.0,0.0,5.0,2017-04-02
04/02/2017,SLC,-9.0,0.0,0.0,0.0,0.0,0.0,2017-04-02
04/02/2018,ATL,881.0,9.0,199.0,75.0,0.0,530.0,2018-04-02
04/02/2018,DTW,-8.0,0.0,0.0,31.0,0.0,0.0,2018-04-02
04/02/2018,MSP,-3.0,0.0,0.0,21.0,0.0,0.0,2018-04-02
04/02/2018,SLC,74.0,0.0,0.0,21.0,0.0,74.0,2018-04-02
04/02/2019,ATL,-29.0,0.0,0.0,0.0,0.0,17.0,2019-04-02
04/02/2019,DTW,-24.0,0.0,0.0,0.0,0.0,0.0,2019-04-02
04/02/2019,MSP,-15.0,0.0,0.0,0.0,0.0,0.0,2019-04-02
04/02/2019,SLC,-5.0,0.0,0.0,0.0,0.0,0.0,2019-04-02
04/03/2017,ATL,1154.0,0.0,0.0,298.0,0.0,1026.0,2017-04-03
04/03/2017,DTW,-24.0,0.0,0.0,0.0,0.0,0.0,2017-04-03
04/03/2017,MSP,-3.0,0.0,0.0,0.0,0.0,0.0,2017-04-03
04/03/2017,SLC,-1.0,0.0,0.0,0.0,0.0,0.0,2017-04-03
04/03/2018,ATL,143.0,16.0,0.0,46.0,0.0,130.0,2018-04-03
04/03/2018,DTW,-7.0,0.0,0.0,0.0,0.0,0.0,2018-04-03
04/03/2018,MSP,-3.0,0.0,0.0,29.0,0.0,0.0,2018-04-03
04/03/2018,SLC,1.0,0.0,0.0,0.0,0.0,0.0,2018-04-03
04/03/2019,ATL,432.0,201.0,0.0,6.0,0.0,196.0,2019-04-03
04/03/2019,DTW,69.0,3.0,0.0,0.0,0.0,68.0,2019-04-03
04/03/2019,MSP,-9.0,0.0,0.0,0.0,0.0,0.0,2019-04-03
04/03/2019,SLC,32.0,0.0,0.0,0.0,0.0,16.0,2019-04-03
04/04/2017,ATL,462.0,410.0,0.0,16.0,0.0,3.0,2017-04-04
04/04/2017,DTW,-16.0,0.0,0.0,0.0,0.0,0.0,2017-04-04
04/04/2017,MSP,-13.0,0.0,0.0,0.0,0.0,0.0,2017-04-04
04/04/2017,SLC,7.0,0.0,0.0,0.0,0.0,0.0,2017-04-04
04/04/2018,ATL,1178.0,63.0,0.0,110.0,0.0,1092.0,2018-04-04
04/04/2018,DTW,-9.0,0.0,0.0,0.0,0.0,0.0,2018-04-04
04/04/2018,MSP,-13.0,0.0,0.0,0.0,0.0,0.0,2018-04-04
04/04/2018,SLC,200.0,0.0,10.0,10.0,0.0,190.0,2018-04-04
04/04/2019,ATL,148.0,13.0,0.0,13.0,0.0,123.0,2019-04-04
04/04/2019,DTW,-17.0,0.0,0.0,0.0,0.0,0.0,2019-04-04
04/04/2019,MSP,-18.0,0.0,0.0,0.0,0.0,0.0,2019-04-04
04/04/2019,SLC,4.0,0.0,0.0,0.0,0.0,0.0,2019-04-04
04/05/2017,ATL,275.0,0.0,0.0,461.0,0.0,0.0,2017-04-05
04/05/2017,DTW,203.0,213.0,0.0,0.0,0.0,0.0,2017-04-05
04/05/2017,MSP,-10.0,0.0,0.0,0.0,0.0,0.0,2017-04-05
04/05/2017,SLC,17.0,16.0,0.0,20.0,0.0,1.0,2017-04-05
04/05/2018,ATL,121.0,39.0,0.0,26.0,0.0,91.0,2018-04-05
04/05/2018,DTW,31.0,11.0,0.0,1.0,0.0,22.0,2018-04-05
04/05/2018,MSP,-5.0,0.0,0.0,0.0,0.0,0.0,2018-04-05
04/05/2018,SLC,3.0,0.0,0.0,0.0,0.0,0.0,2018-04-05
04/05/2019,ATL,177.0,1.0,0.0,0.0,0.0,89.0,2019-04-05
04/05/2019,DTW,15.0,0.0,0.0,0.0,0.0,0.0,2019-04-05
04/05/2019,MSP,-5.0,0.0,0.0,0.0,0.0,0.0,2019-04-05
04/05/2019,SLC,11.0,0.0,0.0,0.0,0.0,0.0,2019-04-05
04/06/2017,ATL,546.0,172.0,0.0,240.0,0.0,298.0,2017-04-06
04/06/2017,DTW,184.0,26.0,0.0,0.0,0.0,140.0,2017-04-06
04/06/2017,MSP,-8.0,0.0,0.0,0.0,0.0,0.0,2017-04-06
04/06/2017,SLC,98.0,0.0,0.0,67.0,0.0,4.0,2017-04-06
04/06/2018,ATL,-27.0,1.0,0.0,0.0,0.0,14.0,2018-04-06
04/06/2018,DTW,-8.0,0.0,0.0,0.0,0.0,0.0,2018-04-06
04/06/2018,MSP,-8.0,0.0,0.0,0.0,0.0,0.0,2018-04-06
04/06/2018,SLC,-5.0,0.0,0.0,16.0,0.0,0.0,2018-04-06
04/06/2019,ATL,-43.0,0.0,0.0,0.0,0.0,0.0,2019-04-06
04/06/2019,DTW,-7.0,0.0,0.0,0.0,0.0,0.0,2019-04-06
04/06/2019,MSP,-18.0,0.0,0.0,0.0,0.0,0.0,2019-04-06
04/06/2019,SLC,-8.0,0.0,0.0,0.0,0.0,0.0,2019-04-06
04/07/2017,ATL,832.0,243.0,0.0,35.0,0.0,494.0,2017-04-07
04/07/2017,DTW,343.0,76.0,0.0,12.0,0.0,246.0,2017-04-07
04/07/2017,MSP,131.0,101.0,0.0,0.0,0.0,0.0,2017-04-07
04/07/2017,SLC,72.0,0.0,0.0,4.0,0.0,64.0,2017-04-07
04/07/2018,ATL,-41.0,0.0,0.0,0.0,0.0,0.0,2018-04-07
04/07/2018,DTW,-16.0,0.0,0.0,0.0,0.0,0.0,2018-04-07
04/07/2018,MSP,-14.0,0.0,0.0,0.0,0.0,0.0,2018-04-07
04/07/2018,SLC,-2.0,0.0,0.0,0.0,0.0,0.0,2018-04-07
04/07/2019,ATL,-42.0,0.0,0.0,0.0,0.0,0.0,2019-04-07
04/07/2019,DTW,-26.0,0.0,0.0,0.0,0.0,0.0,2019-04-07
04/07/2019,MSP,-14.0,0.0,0.0,0.0,0.0,0.0,2019-04-07
04/07/2019,SLC,-6.0,0.0,0.0,0.0,0.0,0.0,2019-04-07
04/08/2017,ATL,1013.0,630.0,0.0,0.0,0.0,237.0,2017-04-08
04/08/2017,DTW,6.0,0.0,0.0,0.0,0.0,0.0,2017-04-08
04/08/2017,MSP,36.0,0.0,0.0,0.0,0.0,0.0,2017-04-08
04/08/2018,ATL,-27.0,0.0,0.0,0.0,0.0,0.0,2018-04-08
04/08/2018,DTW,-16.0,0.0,0.0,0.0,0.0,0.0,2018-04-08
04/08/2018,MSP,31.0,18.0,0.0,0.0,0.0,0.0,2018-04-08
04/08/2018,SLC,-6.0,0.0,0.0,0.0,0.0,0.0,2018-04-08
04/08/2019,ATL,64.0,0.0,0.0,0.0,0.0,65.0,2019-04-08
04/08/2019,DTW,-19.0,0.0,0.0,0.0,0.0,0.0,2019-04-08
04/08/2019,MSP,-14.0,0.0,0.0,0.0,0.0,0.0,2019-04-08
04/08/2019,SLC,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-08
04/09/2017,ATL,746.0,633.0,0.0,0.0,0.0,0.0,2017-04-09
04/09/2017,DTW,3.0,0.0,0.0,0.0,0.0,0.0,2017-04-09
04/09/2017,MSP,135.0,113.0,0.0,0.0,0.0,0.0,2017-04-09
04/09/2017,SLC,156.0,11.0,0.0,0.0,0.0,117.0,2017-04-09
04/09/2018,ATL,-10.0,0.0,0.0,31.0,0.0,0.0,2018-04-09
04/09/2018,DTW,1.0,0.0,0.0,0.0,0.0,0.0,2018-04-09
04/09/2018,MSP,173.0,161.0,0.0,0.0,0.0,0.0,2018-04-09
04/09/2018,SLC,1.0,0.0,0.0,0.0,0.0,0.0,2018-04-09
04/09/2019,ATL,440.0,11.0,0.0,85.0,0.0,375.0,2019-04-09
04/09/2019,DTW,154.0,5.0,0.0,0.0,0.0,158.0,2019-04-09
04/09/2019,MSP,-16.0,0.0,0.0,0.0,0.0,0.0,2019-04-09
04/09/2019,SLC,-4.0,0.0,0.0,23.0,0.0,0.0,2019-04-09
04/10/2017,ATL,100.0,7.0,0.0,0.0,0.0,9.0,2017-04-10
04/10/2017,DTW,-20.0,0.0,0.0,0.0,0.0,0.0,2017-04-10
04/10/2017,MSP,-7.0,0.0,0.0,0.0,0.0,0.0,2017-04-10
04/10/2017,SLC,-6.0,0.0,0.0,0.0,0.0,0.0,2017-04-10
04/10/2018,ATL,-68.0,0.0,0.0,0.0,0.0,0.0,2018-04-10
04/10/2018,DTW,-15.0,0.0,0.0,0.0,0.0,0.0,2018-04-10
04/10/2018,MSP,-8.0,0.0,0.0,0.0,0.0,0.0,2018-04-10
04/10/2018,SLC,-4.0,0.0,0.0,0.0,0.0,0.0,2018-04-10
04/10/2019,ATL,38.0,6.0,0.0,0.0,0.0,38.0,2019-04-10
04/10/2019,DTW,-25.0,0.0,0.0,0.0,0.0,0.0,2019-04-10
04/10/2019,MSP,-8.0,0.0,0.0,0.0,0.0,0.0,2019-04-10
04/10/2019,SLC,-4.0,0.0,0.0,0.0,0.0,0.0,2019-04-10
04/11/2017,ATL,21.0,0.0,0.0,0.0,0.0,0.0,2017-04-11
04/11/2017,DTW,-24.0,0.0,0.0,0.0,0.0,0.0,2017-04-11
04/11/2017,MSP,-12.0,0.0,0.0,0.0,0.0,0.0,2017-04-11
04/11/2017,SLC,118.0,118.0,0.0,8.0,0.0,0.0,2017-04-11
04/11/2018,ATL,-50.0,0.0,0.0,0.0,0.0,0.0,2018-04-11
04/11/2018,DTW,-11.0,0.0,0.0,0.0,0.0,0.0,2018-04-11
04/11/2018,MSP,-17.0,0.0,0.0,0.0,0.0,0.0,2018-04-11
04/11/2018,SLC,-7.0,0.0,0.0,0.0,0.0,0.0,2018-04-11
04/11/2019,ATL,-65.0,0.0,0.0,21.0,0.0,0.0,2019-04-11
04/11/2019,DTW,39.0,59.0,0.0,7.0,0.0,0.0,2019-04-11
04/11/2019,MSP,830.0,0.0,0.0,482.0,0.0,0.0,2019-04-11
04/11/2019,SLC,-7.0,0.0,0.0,0.0,0.0,0.0,2019-04-11
04/12/2017,ATL,594.0,445.0,0.0,0.0,0.0,112.0,2017-04-12
04/12/2017,DTW,8.0,0.0,0.0,0.0,0.0,0.0,2017-04-12
04/12/2017,MSP,-7.0,0.0,0.0,0.0,0.0,0.0,2017-04-12
04/12/2017,SLC,-4.0,0.0,0.0,0.0,0.0,0.0,2017-04-12
04/12/2018,ATL,-44.0,0.0,0.0,0.0,0.0,0.0,2018-04-12
04/12/2018,DTW,4.0,19.0,0.0,3.0,0.0,0.0,2018-04-12
04/12/2018,MSP,-12.0,0.0,0.0,0.0,0.0,0.0,2018-04-12
04/12/2018,SLC,35.0,0.0,0.0,0.0,0.0,0.0,2018-04-12
04/12/2019,ATL,147.0,17.0,0.0,0.0,0.0,110.0,2019-04-12
04/12/2019,DTW,33.0,0.0,0.0,0.0,0.0,21.0,2019-04-12
04/12/2019,MSP,-9.0,0.0,0.0,0.0,0.0,0.0,2019-04-12
04/12/2019,SLC,37.0,0.0,0.0,0.0,0.0,18.0,2019-04-12
04/13/2017,ATL,41.0,11.0,0.0,16.0,0.0,42.0,2017-04-13
04/13/2017,DTW,235.0,194.0,0.0,5.0,0.0,34.0,2017-04-13
04/13/2017,MSP,572.0,571.0,0.0,0.0,0.0,0.0,2017-04-13
04/13/2017,SLC,16.0,0.0,0.0,0.0,0.0,0.0,2017-04-13
04/13/2018,ATL,-2.0,0.0,0.0,0.0,0.0,0.0,2018-04-13
04/13/2018,DTW,-17.0,0.0,0.0,0.0,0.0,0.0,2018-04-13
04/13/2018,MSP,-7.0,0.0,0.0,0.0,0.0,0.0,2018-04-13
04/13/2018,SLC,-2.0,0.0,0.0,0.0,0.0,0.0,2018-04-13
04/13/2019,ATL,-26.0,0.0,0.0,0.0,0.0,0.0,2019-04-13
04/13/2019,DTW,-9.0,0.0,0.0,0.0,0.0,0.0,2019-04-13
04/13/2019,MSP,-2.0,0.0,0.0,0.0,0.0,0.0,2019-04-13
04/13/2019,SLC,-5.0,0.0,0.0,0.0,0.0,0.0,2019-04-13
04/14/2017,ATL,-41.0,0.0,0.0,0.0,0.0,0.0,2017-04-14
04/14/2017,DTW,-24.0,0.0,0.0,0.0,0.0,0.0,2017-04-14
04/14/2017,MSP,-6.0,0.0,0.0,0.0,0.0,0.0,2017-04-14
04/14/2017,SLC,-12.0,0.0,0.0,0.0,0.0,0.0,2017-04-14
04/14/2018,ATL,-36.0,0.0,0.0,0.0,0.0,0.0,2018-04-14
04/14/2018,DTW,-16.0,0.0,0.0,0.0,0.0,0.0,2018-04-14
04/14/2018,MSP,-11.0,0.0,0.0,46.0,0.0,0.0,2018-04-14
04/14/2018,SLC,-7.0,0.0,0.0,0.0,0.0,0.0,2018-04-14
04/14/2019,ATL,464.0,55.0,60.0,226.0,0.0,361.0,2019-04-14
04/14/2019,DTW,190.0,5.0,0.0,1.0,0.0,204.0,2019-04-14
04/14/2019,MSP,-8.0,0.0,0.0,0.0,0.0,0.0,2019-04-14
04/14/2019,SLC,44.0,2.0,0.0,0.0,0.0,21.0,2019-04-14
04/15/2017,ATL,-31.0,0.0,0.0,0.0,0.0,0.0,2017-04-15
04/15/2017,DTW,4.0,0.0,0.0,0.0,0.0,0.0,2017-04-15
04/15/2017,MSP,57.0,30.0,0.0,0.0,0.0,0.0,2017-04-15
04/15/2018,ATL,763.0,60.0,0.0,65.0,0.0,717.0,2018-04-15
04/15/2018,DTW,-19.0,0.0,0.0,0.0,0.0,0.0,2018-04-15
04/15/2018,MSP,-8.0,0.0,0.0,0.0,0.0,0.0,2018-04-15
04/15/2018,SLC,144.0,31.0,0.0,0.0,0.0,75.0,2018-04-15
04/15/2019,ATL,688.0,23.0,0.0,21.0,0.0,573.0,2019-04-15
04/15/2019,DTW,155.0,107.0,0.0,0.0,0.0,17.0,2019-04-15
04/15/2019,MSP,-8.0,0.0,0.0,0.0,0.0,0.0,2019-04-15
04/15/2019,SLC,83.0,0.0,0.0,0.0,0.0,67.0,2019-04-15
04/16/2017,ATL,54.0,32.0,0.0,0.0,0.0,0.0,2017-04-16
04/16/2017,DTW,-8.0,0.0,0.0,0.0,0.0,0.0,2017-04-16
04/16/2017,MSP,-4.0,0.0,0.0,0.0,0.0,0.0,2017-04-16
04/16/2017,SLC,-1.0,0.0,0.0,22.0,0.0,0.0,2017-04-16
04/16/2018,ATL,613.0,100.0,102.0,136.0,0.0,346.0,2018-04-16
04/16/2018,DTW,146.0,3.0,0.0,105.0,0.0,16.0,2018-04-16
04/16/2018,MSP,32.0,32.0,0.0,0.0,0.0,0.0,2018-04-16
04/16/2018,SLC,13.0,0.0,0.0,0.0,0.0,0.0,2018-04-16
04/16/2019,ATL,137.0,38.0,0.0,5.0,0.0,67.0,2019-04-16
04/16/2019,DTW,-2.0,0.0,0.0,0.0,0.0,0.0,2019-04-16
04/16/2019,MSP,64.0,51.0,0.0,0.0,0.0,0.0,2019-04-16
04/16/2019,SLC,-3.0,0.0,0.0,0.0,0.0,0.0,2019-04-16
04/17/2017,ATL,77.0,2.0,0.0,25.0,0.0,66.0,2017-04-17
04/17/2017,DTW,-32.0,0.0,0.0,0.0,0.0,0.0,2017-04-17
04/17/2017,MSP,-15.0,0.0,0.0,0.0,0.0,0.0,2017-04-17
04/17/2017,SLC,-7.0,0.0,0.0,0.0,0.0,0.0,2017-04-17
04/17/2018,ATL,144.0,2.0,0.0,0.0,0.0,93.0,2018-04-17
04/17/2018,DTW,-15.0,0.0,0.0,0.0,0.0,0.0,2018-04-17
04/17/2018,MSP,-14.0,0.0,0.0,0.0,0.0,0.0,2018-04-17
04/17/2018,SLC,6.0,0.0,0.0,0.0,0.0,0.0,2018-04-17
04/17/2019,ATL,-57.0,0.0,0.0,0.0,0.0,0.0,2019-04-17
04/17/2019,DTW,-25.0,0.0,0.0,0.0,0.0,0.0,2019-04-17
04/17/2019,MSP,-9.0,0.0,0.0,0.0,0.0,0.0,2019-04-17
04/17/2019,SLC,-7.0,0.0,0.0,0.0,0.0,0.0,2019-04-17
04/18/2017,ATL,-43.0,0.0,0.0,0.0,0.0,0.0,2017-04-18
04/18/2017,DTW,57.0,71.0,0.0,0.0,0.0,0.0,2017-04-18
04/18/2017,MSP,-14.0,0.0,0.0,0.0,0.0,0.0,2017-04-18
04/18/2017,SLC,34.0,0.0,0.0,0.0,0.0,21.0,2017-04-18
04/18/2018,ATL,64.0,2.0,0.0,4.0,0.0,32.0,2018-04-18
04/18/2018,DTW,-13.0,0.0,0.0,0.0,0.0,0.0,2018-04-18
04/18/2018,MSP,-15.0,0.0,0.0,0.0,0.0,0.0,2018-04-18
04/18/2018,SLC,-2.0,0.0,0.0,0.0,0.0,0.0,2018-04-18
04/18/2019,ATL,420.0,29.0,0.0,0.0,0.0,315.0,2019-04-18
04/18/2019,DTW,37.0,4.0,0.0,0.0,0.0,26.0,2019-04-18
04/18/2019,MSP,-7.0,0.0,0.0,0.0,0.0,0.0,2019-04-18
04/18/2019,SLC,26.0,0.0,0.0,0.0,0.0,0.0,2019-04-18
04/19/2017,ATL,-2.0,2.0,0.0,0.0,0.0,21.0,2017-04-19
04/19/2017,DTW,-26.0,0.0,0.0,0.0,0.0,0.0,2017-04-19
04/19/2017,MSP,-2.0,0.0,0.0,0.0,0.0,0.0,2017-04-19
04/19/2017,SLC,-4.0,0.0,0.0,0.0,0.0,0.0,2017-04-19
04/19/2018,ATL,-75.0,0.0,0.0,0.0,0.0,0.0,2018-04-19
04/19/2018,DTW,-4.0,0.0,0.0,0.0,0.0,0.0,2018-04-19
04/19/2018,MSP,-14.0,0.0,0.0,0.0,0.0,0.0,2018-04-19
04/19/2018,SLC,-4.0,0.0,0.0,0.0,0.0,0.0,2018-04-19
04/19/2019,ATL,1034.0,145.0,0.0,173.0,0.0,801.0,2019-04-19
04/19/2019,DTW,230.0,0.0,0.0,3.0,0.0,215.0,2019-04-19
04/19/2019,MSP,-17.0,0.0,0.0,0.0,0.0,0.0,2019-04-19
04/19/2019,SLC,76.0,5.0,0.0,0.0,0.0,34.0,2019-04-19
04/20/2017,ATL,31.0,0.0,0.0,123.0,0.0,1.0,2017-04-20
04/20/2017,DTW,238.0,0.0,0.0,295.0,0.0,0.0,2017-04-20
04/20/2017,MSP,-17.0,0.0,0.0,0.0,0.0,0.0,2017-04-20
04/20/2017,SLC,37.0,0.0,0.0,15.0,0.0,27.0,2017-04-20
04/20/2018,ATL,46.0,0.0,0.0,0.0,0.0,0.0,2018-04-20
04/20/2018,DTW,-15.0,0.0,0.0,0.0,0.0,0.0,2018-04-20
04/20/2018,MSP,-7.0,0.0,0.0,0.0,0.0,0.0,2018-04-20
04/20/2018,SLC,-3.0,0.0,0.0,0.0,0.0,0.0,2018-04-20
04/20/2019,ATL,7.0,16.0,0.0,32.0,0.0,0.0,2019-04-20
04/20/2019,DTW,-8.0,0.0,0.0,61.0,0.0,0.0,2019-04-20
04/20/2019,MSP,-15.0,0.0,0.0,56.0,0.0,0.0,2019-04-20
04/21/2017,ATL,320.0,114.0,0.0,44.0,0.0,217.0,2017-04-21
04/21/2017,DTW,14.0,8.0,0.0,6.0,0.0,23.0,2017-04-21
04/21/2017,MSP,-9.0,0.0,0.0,0.0,0.0,0.0,2017-04-21
04/21/2017,SLC,38.0,2.0,0.0,9.0,0.0,36.0,2017-04-21
04/21/2018,ATL,-31.0,0.0,0.0,0.0,0.0,0.0,2018-04-21
04/21/2018,DTW,-15.0,0.0,0.0,0.0,0.0,0.0,2018-04-21
04/21/2018,MSP,-19.0,0.0,0.0,0.0,0.0,0.0,2018-04-21
04/21/2018,SLC,-10.0,0.0,0.0,0.0,0.0,0.0,2018-04-21
04/21/2019,ATL,-62.0,0.0,0.0,0.0,0.0,0.0,2019-04-21
04/21/2019,DTW,-26.0,0.0,0.0,0.0,0.0,0.0,2019-04-21
04/21/2019,MSP,-12.0,0.0,0.0,0.0,0.0,0.0,2019-04-21
04/21/2019,SLC,-7.0,0.0,0.0,0.0,0.0,0.0,2019-04-21
04/22/2017,ATL,10.0,0.0,0.0,0.0,0.0,0.0,2017-04-22
